Simulation Identification;sensor.controlled.PSControlledWSNNode_Random100
Round;17
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;9000000
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node46;0;0;0;0;3085;8485831.927333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node47;0;0;0;0;162;8972993.006
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node48;0;0;0;0;1170;8804995.01
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node49;0;0;0;1;1648;8725331.195333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node50;0;0;0;1;4689;8218497.992
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node51;0;0;0;0;1198;8800329.525333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node52;0;0;0;1;214;8964329.537333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node53;0;0;0;0;7801;7699831.997333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node54;0;0;0;1;8058;7656998.142
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node55;0;0;0;0;117;8980497.588
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node56;0;0;0;1;423;8929497.27
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node57;0;0;0;0;157;8973827.709333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node58;0;0;0;1;5266;8122331.671333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node59;0;0;0;0;134;8977663.628667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node60;0;0;0;0;11083;7152832.197333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node61;0;0;0;0;203;8966164.146667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node62;0;0;0;0;925;8845830.647333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node63;0;0;0;0;1053;8824497.936
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node64;0;0;0;0;1230;8794997.602
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node65;0;0;0;0;7729;7711831.473333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node66;0;0;0;0;2005;8665832.159333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node67;0;0;0;0;0;8999994.144
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node68;0;0;0;0;6891;7851498.382
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node69;0;0;0;0;1180;8803329.525333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node70;0;0;0;0;5675;8054164.120666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node71;0;0;0;1;404;8932664.556667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node72;0;0;0;1;989;8835161.882667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node73;0;0;0;1;187;8968830.695333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node74;0;0;0;1;155;8974160.290667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node75;0;0;0;1;23;8996159.340667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node76;0;0;0;1;239;8960164.888667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node77;0;0;0;0;1297;8783831.489333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node78;0;0;0;0;8168;7638665.342666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node79;0;0;0;1;1122;8812997.37
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node80;0;0;0;0;1176;8803994.822
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node81;0;0;0;1;2574;8570998.844
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node82;0;0;0;1;255;8957495.574
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node83;0;0;0;0;492;8917998.74
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node84;0;0;0;0;2709;8548497.752
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node85;0;0;0;0;0;8999997.288
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node86;0;0;0;1;7964;7672663.744666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node87;0;0;0;1;113;8981162.604667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node88;0;0;0;1;301;8949830.381333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node89;0;0;0;0;2625;8562497.848
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node90;0;0;0;0;4580;8236665.526667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node91;0;0;0;1;2082;8652998.004
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node92;0;0;0;0;1483;8752831.279333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node93;0;0;0;1;6090;7984998.894
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node94;0;0;0;0;0;8999993.17
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node95;0;0;0;0;2934;8510998.394
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node96;0;0;0;0;361;8939832.109333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node97;0;0;0;1;1143;8809497.56
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node98;0;0;0;0;0;8999992.114
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node99;0;0;0;1;32;8994663.760667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;338590;0
