Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
26;4023
27;4057
28;4020
29;3969
30;4076
31;3949
32;4016
33;4038
34;3989
35;4005
36;4023
37;3990
38;4076
39;4038
40;4098
41;4029
42;4041
43;3995
44;3989
45;4036
46;3978
47;3954
48;4061
49;4075
50;4070
51;4010
52;4081
53;4051
54;4000
55;4078
56;4045
57;4127
58;4097
59;4015
60;4004
61;4010
62;4040
63;4042
64;4030
65;4050
66;4064
67;4063
68;4008
69;4013
70;4041
71;3999
72;4010
73;3618
74;2697
75;2680
76;1919
77;682
78;687
79;469
Simulation Total Time;6813357
Total Number of Sensed Events by the WSN: 498430
Total Number of Sensed Events by the Drone: 303705
Number of Sensed Events by the Drone per Day
1;4028
2;4054
3;4012
4;4019
5;4042
6;4071
7;4031
8;4088
9;4063
10;4008
11;4057
12;4148
13;4045
14;3997
15;4091
16;4032
17;4063
18;4001
19;4027
20;3968
21;4040
22;4031
23;4055
24;4040
25;4104
26;4005
27;4070
28;4013
29;3988
30;4042
31;3993
32;3931
33;4098
34;4062
35;4076
36;4013
37;4031
38;4092
39;4045
40;4026
41;3997
42;4037
43;4020
44;4118
45;4078
46;4021
47;4054
48;3984
49;4015
50;4094
51;4075
52;4079
53;3981
54;4079
55;4012
56;4015
57;3968
58;3967
59;4105
60;4089
61;4064
62;4033
63;4006
64;4046
65;3998
66;4009
67;4010
68;4005
69;4010
70;4010
71;4139
72;4060
73;3652
74;2759
75;2684
76;2008
77;715
78;681
79;428
Simulation Total Time;6798377
Total Number of Sensed Events by the WSN: 497555
Total Number of Sensed Events by the Drone: 303208
Number of Sensed Events by the Drone per Day
1;4047
2;4073
3;4023
4;4069
5;4065
6;3985
7;4001
8;4042
9;4031
10;4063
11;4042
12;4072
13;4018
14;4056
15;4007
16;3995
17;4061
18;3968
19;4034
20;4015
21;3992
22;4057
23;3958
24;3967
25;4048
26;4020
27;4067
28;3991
29;4118
30;4049
31;4056
32;4034
33;3995
34;3995
35;4070
36;4033
37;3998
38;3983
39;4039
40;4046
41;3982
42;4020
43;4024
