Simulation Total Time;8290024
Total Number of Sensed Events by the WSN: 0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;53338;16919;1;5999;7943770;91 days 22:37:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;34706;10988;1;5956;7970706.666667;92 days 6:17:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;48905;12807;1;6969;7795810;90 days 5:31:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;50852;12665;1;6857;7814950;90 days 10:57:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;50905;12742;0;6882;7810526.666667;90 days 9:44:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;51294;12807;0;6953;7798476.666667;90 days 6:16:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;51553;13002;0;7042;7782993.333333;90 days 1:58:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;51508;12902;0;6978;7793993.333333;90 days 5:9:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;51366;12911;1;6961;7796796.666667;90 days 5:55:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;49190;12740;0;6797;7824700;90 days 13:52:18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;34757;10976;0;5879;7983580;92 days 9:41:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;16974;5131;1;5131;8127730;94 days 1:42:32
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;23800;5986;0;5986;7982380;92 days 9:29:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;24653;5954;1;5954;7987820;92 days 11:14:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;24685;6002;1;6002;7979660;92 days 8:36:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;24911;5993;1;5993;7981190;92 days 9:15:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;25051;6102;0;6102;7962660;92 days 4:11:18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;25080;6069;1;6069;7968270;92 days 5:32:5
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;25010;6076;1;6076;7967080;92 days 5:5:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;23903;6039;1;6039;7973370;92 days 6:54:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;17015;5184;1;5184;8118720;93 days 23:14:29
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;379487;0
Time that first node die: Node4 82 days 7:7:43
Simulation Total Time;8144752
Total Number of Sensed Events by the WSN: 331421
Number of Sensed Events by the WSN per Day
1;4031
2;4011
3;3980
4;4012
5;4014
6;4037
7;3988
8;4052
9;3997
10;4017
11;4042
12;4016
13;3978
14;4072
15;4023
16;3989
17;4077
18;4031
19;4023
20;4064
21;4015
22;4038
23;4014
24;4012
25;3998
26;4021
27;4038
28;4039
29;3969
30;4039
31;3995
32;4040
33;4062
34;4099
35;4102
36;4108
37;4006
38;4025
39;4092
40;4030
41;4025
42;4089
43;4034
44;4008
45;3989
46;4010
47;4103
48;4085
49;4071
50;4068
51;3995
52;4027
53;4074
54;4052
55;4022
56;4039
57;4017
58;4091
59;3994
60;4068
61;4090
62;4032
63;4029
64;4066
65;4048
66;4127
67;3987
68;4100
69;4024
70;4030
71;4032
72;4036
73;4014
74;4057
75;4007
76;4016
77;3979
78;4078
79;4046
80;4004
81;4011
82;3997
83;554
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;173823;57384;0;5012;7973386.666667;92 days 7:11:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;298344;121451;0;5741;7638330;88 days 9:48:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;417368;182633;0;5589;7459723.333333;86 days 8:8:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;530114;240323;1;5516;7279590;84 days 6:6:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;586051;295307;0;5519;7095810;82 days 3:3:43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;586120;296305;0;5493;7096816.666667;82 days 3:21:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;532474;241644;0;5476;7281853.333333;84 days 6:44:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;419298;183315;0;5662;7445283.333333;86 days 4:8:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;299417;121976;0;5875;7614246.666667;88 days 3:4:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;174672;57683;0;4987;7976556.666667;92 days 7:54:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;164151;52372;0;5859;7848926.666667;90 days 20:16:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;286318;60310;0;6711;7680466.666667;88 days 21:31:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;355873;60055;0;6767;7671983.333333;88 days 19:7:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;413427;59755;0;6730;7679150;88 days 21:10:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;468070;60023;0;6757;7673756.666666;88 days 19:37:5
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;469239;59796;0;6755;7674846.666667;88 days 19:57:10
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;414733;59869;0;6787;7669270;88 days 18:21:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;357007;60273;1;6761;7672256.666667;88 days 19:19:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;286837;60311;0;6936;7642963.333333;88 days 11:3:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;164685;52696;0;5929;7836180;90 days 16:54:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;146570;46543;0;5945;7854023.333333;90 days 21:40:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;205859;53599;0;6858;7678336.666667;88 days 20:53:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;213309;53392;0;6809;7687193.333333;88 days 23:20:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;212834;53095;0;6800;7689683.333333;89 days 0:1:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;212914;53441;0;6764;7694530;89 days 1:26:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;212647;53118;0;6823;7685773.333333;88 days 22:56:45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;212920;53221;0;6801;7689096.666667;88 days 23:57:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;213437;53512;0;6931;7666460;88 days 17:34:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;206211;53543;1;6924;7667523.333333;88 days 17:55:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;147159;46854;0;5935;7854653.333333;90 days 21:54:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;128156;40722;0;5919;7877760;91 days 4:19:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;179879;46809;0;6898;7694303.333333;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;186534;46724;1;6809;7709420;89 days 5:30:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;186238;46461;1;6775;7715963.333333;89 days 7:20:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;186025;46731;1;6850;7702563.333333;89 days 3:36:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;185617;46330;0;6921;7692066.666667;89 days 0:41:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;186048;46514;0;6831;7706453.333333;89 days 4:42:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;186960;46878;0;6762;7716740;89 days 7:47:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;180392;46818;0;6872;7698606.666667;89 days 2:31:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;128749;41012;0;5936;7873960;91 days 3:12:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;109680;34874;0;5933;7894920;91 days 9:4:15
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;153939;40016;0;6894;7717613.333333;89 days 7:47:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;159422;39943;1;6920;7713523.333333;89 days 6:41:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;159413;39821;0;6741;7743763.333333;89 days 15:6:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;158871;39928;0;6938;7710573.333333;89 days 5:50:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;159029;39706;1;6718;7747980;89 days 16:13:5
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;159167;39783;0;6837;7727890;89 days 10:38:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;159850;40116;0;6903;7715780;89 days 7:17:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;154546;40061;0;6870;7721463.333333;89 days 8:56:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;110130;35091;0;6035;7877196.666667;91 days 4:13:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;91091;28980;0;5993;7904566.666667;91 days 11:48:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;127859;33229;0;6891;7740736.666667;89 days 14:12:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;132598;33154;0;6834;7750486.666667;89 days 16:54:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;132552;33150;0;6774;7760500;89 days 19:42:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;132571;33208;0;6765;7761806.666667;89 days 20:4:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;132301;33062;1;6703;7772626.666667;89 days 23:29:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;132306;33028;1;6855;7747406.666667;89 days 16:5:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;132996;33370;0;6834;7749766.666667;89 days 16:54:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;128450;33315;0;6860;7745616.666667;89 days 15:33:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;91388;29080;0;6099;7886566.666667;91 days 6:47:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;72423;23038;1;6007;7922040;91 days 16:37:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;101674;26412;0;6895;7762793.333333;89 days 20:20:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;105498;26382;0;6835;7772893.333333;89 days 23:29:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;105436;26385;1;6899;7762216.666666;89 days 20:10:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;105550;26467;0;6871;7766610;89 days 21:25:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;105129;26359;1;6906;7761136.666667;89 days 19:54:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;105143;26189;0;6955;7753536.666667;89 days 17:45:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;105706;26562;1;6920;7758126.666667;89 days 19:12:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;102142;26518;0;6896;7762273.333333;89 days 20:15:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;72675;23083;0;6006;7922056.666667;91 days 16:37:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;53681;17079;1;5978;7946736.666667;91 days 23:36:16
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;75227;19542;1;6975;7772360;89 days 23:3:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;78111;19565;1;6918;7781783.333333;90 days 1:36:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;78433;19580;0;6776;7805400;90 days 8:14:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;78401;19679;0;6819;7797903.333333;90 days 6:14:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;77902;19502;0;6917;7782160;90 days 1:43:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;77888;19339;0;6855;7793036.666667;90 days 4:45:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;78418;19713;0;6882;7787290;90 days 3:9:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;76039;19725;0;6772;7805583.333333;90 days 8:14:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;53855;17098;0;6052;7934340;91 days 20:9:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;34729;11101;0;6089;7948163.333333;91 days 23:50:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;49003;12637;0;6825;7820376.666667;90 days 12:21:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;50905;12715;0;6817;7821450;90 days 13:22:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;50914;12804;1;6982;7793653.333333;90 days 4:58:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;51001;12860;0;6958;7797466.666667;90 days 6:3:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;50725;12666;1;6834;7818780;90 days 12:9:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;50674;12557;1;6755;7832310;90 days 15:43:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;51161;12867;0;6887;7809276.666667;90 days 9:16:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;49389;12953;0;6984;7792823.333333;90 days 4:45:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;34992;11058;1;6117;7943640;91 days 22:41:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;17045;5118;1;5118;8129940;94 days 2:19:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;23689;5944;0;5944;7989520;92 days 11:37:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;24631;6016;0;6016;7977280;92 days 7:54:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;24852;5982;1;5982;7983060;92 days 9:32:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;24781;6032;1;6032;7974560;92 days 7:11:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;24619;5956;1;5956;7987480;92 days 11:37:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;24613;5922;1;5922;7993260;92 days 12:21:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;24884;6100;0;6100;7963000;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;24005;6109;0;6109;7961470;92 days 3:42:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;17167;5039;1;5039;8143370;94 days 6:25:52
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;380443;0
Time that first node die: Node4 82 days 3:3:43
Simulation Total Time;8103503
Total Number of Sensed Events by the WSN: 357092
Total Number of Sensed Events by the Drone: 357092
Number of Sensed Events by the Drone per Day
1;3929
2;3958
3;3891
4;3917
5;3931
6;3983
7;3964
8;3975
9;4051
10;3958
11;3995
12;3976
13;3899
14;3903
15;3895
16;3916
17;3948
18;3927
19;3899
20;3919
21;3935
22;3972
23;3967
24;3895
25;3917
26;3944
27;3881
28;3883
29;3909
30;4001
31;3945
32;3950
33;3950
34;3874
35;3902
36;3844
37;3940
38;3958
39;3942
40;3953
41;3926
42;3859
43;3976
44;3953
45;3891
46;3898
47;3921
48;3910
49;3950
50;3930
51;3898
52;3937
53;3915
54;3972
55;3948
56;3979
57;3951
58;3886
59;3914
60;3918
61;3958
62;3924
63;3992
64;3893
65;3876
66;3952
67;3935
68;3923
69;3978
70;3920
71;3935
72;4016
73;3936
74;3899
75;3979
76;3960
77;3896
78;3864
79;4047
80;4018
81;3981
82;3949
83;3935
84;3914
85;3931
86;3967
87;3957
88;4034
89;3939
90;3312
91;1667
92;1309
93;201
94;167
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;277874;22166;0;5118;8090173.333331;93 days 15:17:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;242801;29549;0;5902;7937509.999999;91 days 20:53:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;200578;30566;0;5951;7926116.666666;91 days 17:44:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;201198;30673;1;5922;7930496.666666;91 days 18:55:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;200605;30663;0;5949;7926119.999999;91 days 17:44:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;204243;30770;0;6044;7910246.666665;91 days 13:18:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;207621;30785;0;5960;7923916.666665;91 days 17:5:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;204186;30771;0;6038;7911223.333332;91 days 13:35:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;190994;29811;1;5937;7930919.999999;91 days 19:2:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;212297;22125;0;5127;8088839.999998;93 days 14:56:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node10;0;255466;29871;0;6027;7916023.333331;91 days 14:55:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node11;0;301880;38901;1;6781;7762766.666665;89 days 20:20:33
eboracum.wsn.network.node.sensor.MuleWSNNode;Node12;0;357901;39994;0;6851;7747689.999998;89 days 16:8:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node13;0;363091;40166;0;6928;7734543.333331;89 days 12:29:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node14;0;364910;40070;0;6803;7755276.666664;89 days 18:15:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node15;0;370629;39908;0;6795;7757123.333331;89 days 18:46:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node16;0;373946;39903;0;6782;7759266.666664;89 days 19:22:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node17;0;368555;40121;0;6834;7750043.333331;89 days 16:49:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node18;0;295472;39039;1;6869;7747933.333334;89 days 16:12:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node19;0;190131;29735;0;5933;7931829.999999;91 days 19:17:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node20;0;225636;30927;0;6036;7911029.999999;91 days 13:30:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;381881;39887;1;6812;7754416.666664;89 days 18:1:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;386789;41058;0;6793;7753616.666664;89 days 17:47:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;393165;41231;0;6928;7730989.999998;89 days 11:30:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;386042;41261;1;6936;7729583.33333;89 days 11:6:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;389295;41060;0;6797;7752959.999997;89 days 17:36:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;391083;41188;0;6853;7743383.33333;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;388642;41332;0;6894;7736206.666664;89 days 12:57:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;363960;40158;0;6873;7743553.333331;89 days 15:0:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;201325;30605;0;5967;7923373.333332;91 days 16:58:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;219294;30749;0;6022;7913909.999999;91 days 14:19:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;381841;39931;0;6791;7757699.999997;89 days 18:56:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;396158;40952;0;6881;7739596.666664;89 days 13:53:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;326384;41262;0;6762;7757999.999998;89 days 19:0:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;251799;34451;0;6934;7752609.999999;89 days 17:32:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;252272;34548;0;6892;7759146.666665;89 days 19:20:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;316224;41608;0;7032;7712746.666664;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;386636;41512;1;7014;7716006.666664;89 days 7:21:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;365319;40159;0;6827;7751059.999998;89 days 17:5:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;202037;30644;0;5882;7937126.666666;91 days 20:46:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;205886;30454;0;5892;7936126.666665;91 days 20:29:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;369442;39793;0;6757;7763716.666664;89 days 20:36:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;388121;41248;0;6877;7739263.333331;89 days 13:47:44
eboracum.wsn.network.node.sensor.MuleWSNNode;Node43;0;254504;34552;0;6995;7742309.999999;89 days 14:40:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node44;0;110484;20847;0;6918;7777510;90 days 0:29:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node45;0;110538;20659;1;6865;7786970;90 days 3:4:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node46;0;250998;34534;0;6902;7757559.999999;89 days 18:53:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node47;0;387048;41090;0;6807;7751223.333331;89 days 17:7:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node48;0;365469;40250;0;6879;7742263.333331;89 days 14:37:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node49;0;200785;30894;0;6086;7902973.333332;91 days 11:17:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node50;0;201880;30402;0;5890;7936626.666665;91 days 20:38:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node51;0;363558;39871;0;6846;7748916.666664;89 days 16:28:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node52;0;381254;41395;0;6884;7737629.999998;89 days 13:21:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node53;0;249419;34685;0;6939;7751013.333332;89 days 17:5:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node54;0;110583;20830;0;6955;7771400;89 days 22:44:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node55;0;110179;20609;1;6870;7786303.333333;90 days 3:4:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node56;0;251350;34252;0;6893;7759969.999998;89 days 19:33:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node57;0;388985;40726;0;6697;7770403.333331;89 days 22:27:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node58;0;370113;40003;0;6920;7736389.999997;89 days 13:0:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node59;0;204845;30970;0;5996;7917419.999999;91 days 15:18:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node60;0;205321;30417;0;5884;7937556.666665;91 days 20:53:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node61;0;367591;40150;0;6813;7753379.999998;89 days 17:43:27
eboracum.wsn.network.node.sensor.MuleWSNNode;Node62;0;384487;41435;1;6989;7720346.666664;89 days 8:33:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node63;0;315312;41606;0;6928;7729739.999997;89 days 11:10:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node64;0;252475;34458;0;6936;7752259.999998;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node65;0;250731;34438;0;6846;7767026.666665;89 days 21:30:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node66;0;316209;41108;0;6877;7739726.666664;89 days 13:56:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node67;0;391183;40702;0;6712;7768033.333331;89 days 21:48:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node68;0;373728;39964;0;6786;7758406.666664;89 days 19:8:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node69;0;208214;30848;0;5976;7921093.333332;91 days 16:20:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node70;0;203163;30647;0;5945;7926826.666666;91 days 17:55:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node71;0;365753;40084;0;6935;7733666.666664;89 days 12:15:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node72;0;389061;41516;0;6891;7736083.33333;89 days 12:55:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node73;0;391792;41401;0;6926;7730749.999998;89 days 11:25:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node74;0;389369;41248;0;6827;7747429.999998;89 days 16:4:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node75;0;386127;41229;0;6934;7730016.666664;89 days 11:14:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node76;0;386437;41514;0;6979;7721716.666665;89 days 8:57:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node77;0;388257;41237;0;6921;7732113.33333;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node78;0;368577;40355;0;6932;7733256.666664;89 days 12:9:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node79;0;204718;31071;0;6114;7897809.999999;91 days 9:51:38
eboracum.wsn.network.node.sensor.MuleWSNNode;Node80;0;191730;29579;0;5948;7929896.666666;91 days 18:46:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node81;0;297161;38946;0;6751;7767520;89 days 21:39:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node82;0;369696;40282;0;6888;7740686.666664;89 days 14:12:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node83;0;373953;40292;0;6925;7734609.999998;89 days 12:31:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node84;0;371645;40038;0;6811;7754076.666664;89 days 17:55:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node85;0;366680;40062;0;6788;7757753.333331;89 days 18:56:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node86;0;365214;40205;0;6882;7741923.333331;89 days 14:32:27
eboracum.wsn.network.node.sensor.MuleWSNNode;Node87;0;364601;40023;0;6827;7751513.333331;89 days 17:12:25
eboracum.wsn.network.node.sensor.MuleWSNNode;Node88;0;296260;39042;0;6829;7754456.666667;89 days 18:1:4
